Geo Point;Geo Shape;OBJECTID;id_ref_zdl;gares_id;nom_gare;nomlong;nom_iv;num_mod;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;cod_ligf;ligne_code;indice_lig;reseau;res_com;cod_resf;res_stif;exploitant;num_psr;idf;principal;x;y
48.7964830828,2.36826954143;"{""type"": ""Point"", ""coordinates"": [2.36826954143277, 48.79648308275903]}";376;53207;898;Villejuif-Paul Vaillant-Couturier;VILLEJUIF-PAUL VAILLANT-COUTURIER;Villejuif-Paul Vaillant-Couturier;2157;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107099;7;METRO;M7;3.0;110.0;RATP;899958;1;0;653594.5882;6855341.3986
48.8972452881,2.35950786882;"{""type"": ""Point"", ""coordinates"": [2.359507868815593, 48.89724528809303]}";1140;44517;691;Porte de la Chapelle;PORTE DE LA CHAPELLE;Porte de la Chapelle;2299;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01545;C01382;12;4.0;12-112085;12;METRO;M12;3.0;110.0;RATP;0;1;0;653041.8705;6866550.3731
48.884594208,2.33794977706;"{""type"": ""Point"", ""coordinates"": [2.337949777055662, 48.88459420803533]}";10;42155;2;Abbesses;ABBESSES;Abbesses;2304;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01545;;12;4.0;12-112075;12;METRO;M12;3.0;110.0;RATP;0;1;0;651449.5655;6865156.6779
48.8539426071,2.28933453277;"{""type"": ""Point"", ""coordinates"": [2.289334532766542, 48.85394260711305]}";13;45340;75;Bir-Hakeim (Grenelle);BIR-HAKEIM (GRENELLE);Bir-Hakeim;2145;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;;6;12.0;6-106075;6;METRO;M6;3.0;110.0;RATP;0;1;0;647853.8595;6861779.4605
48.8669831104,2.29005883493;"{""type"": ""Point"", ""coordinates"": [2.290058834931355, 48.86698311035681]}";17;42359;84;Boissière;BOISSIERE;Boissière;2148;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;;6;12.0;6-106081;6;METRO;M6;3.0;110.0;RATP;0;1;0;647920.0418;6863228.9678
48.8808212614,2.37414715384;"{""type"": ""Point"", ""coordinates"": [2.374147153839052, 48.88082126137612]}";18;58767;88;Bolivar;BOLIVAR;Bolivar;2364;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01550;;7b;14.0;7b-117037;7b;METRO;M7bis;3.0;110.0;RATP;0;1;0;654100.662;6864715.5006
48.8563773572,2.39456194456;"{""type"": ""Point"", ""coordinates"": [2.394561944560313, 48.856377357181536]}";20;45196;11;Alexandre Dumas;ALEXANDRE DUMAS;Alexandre Dumas;2027;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;;2;7.0;2-102037;2;METRO;M2;3.0;110.0;RATP;0;1;0;655576.9894;6861985.8376
48.8534394276,2.36951356952;"{""type"": ""Point"", ""coordinates"": [2.369513569519206, 48.85343942757557]}";36;42288;56;Bastille;BASTILLE;Bastille;2205;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-105071;8;METRO;M8;3.0;110.0;RATP;0;1;0;653736.5364;6861673.5487
48.8792141342,2.30352872537;"{""type"": ""Point"", ""coordinates"": [2.303528725370108, 48.87921413424558]}";44;42771;218;Courcelles;COURCELLES;Courcelles;2045;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;;2;7.0;2-102073;2;METRO;M2;3.0;110.0;RATP;0;1;0;648920.1378;6864580.1642
48.779905317,2.45936839626;"{""type"": ""Point"", ""coordinates"": [2.459368396259052, 48.77990531695966]}";48;42778;224;Créteil-Préfecture (Hôtel de Ville);CRETEIL-PREFECTURE (HOTEL DE VILLE);Créteil-Préfecture;2189;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108091;8;METRO;M8;3.0;110.0;RATP;0;1;0;660273.7592;6853448.5114
48.8819319987,2.39344545649;"{""type"": ""Point"", ""coordinates"": [2.393445456490355, 48.8819319987282]}";53;42822;232;Danube;DANUBE;Danube;2361;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01550;;7b;14.0;7b-117031;7b;METRO;M7bis;3.0;110.0;RATP;0;1;0;655516.8981;6864827.9634
48.8395496456,2.39570328944;"{""type"": ""Point"", ""coordinates"": [2.395703289436393, 48.83954964556867]}";54;45229;233;Daumesnil;DAUMESNIL;Daumesnil;2126;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;;6;12.0;6-106037;6;METRO;M6;3.0;110.0;RATP;0;1;0;655646.4124;6860114.1078
48.89325759,2.41331313951;"{""type"": ""Point"", ""coordinates"": [2.41331313951059, 48.89325758997389]}";66;42949;253;Église de Pantin;EGLISE DE PANTIN;Église de Pantin;2120;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01538;;5;11.0;5-105043;5;METRO;M5;3.0;110.0;RATP;0;1;0;656983.2711;6866076.3042
48.8758906819,2.34412603046;"{""type"": ""Point"", ""coordinates"": [2.344126030464425, 48.8758906818937]}";70;42414;122;Cadet;CADET;Cadet;2176;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107049;7;METRO;M7;3.0;110.0;RATP;0;1;0;651894.4424;6864185.1221
48.8404866526,2.35173948717;"{""type"": ""Point"", ""coordinates"": [2.351739487166926, 48.84048665264119]}";75;42461;127;Censier-Daubenton;CENSIER-DAUBENTON;Censier-Daubenton;2164;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107073;7;METRO;M7;3.0;110.0;RATP;0;1;0;652420.525;6860243.8862
48.874613927,2.29556736975;"{""type"": ""Point"", ""coordinates"": [2.295567369745454, 48.87461392704214]}";81;58759;153;Charles de Gaulle-Étoile;CHARLES DE GAULLE ETOILE;Charles de Gaulle Etoile;2047;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;C01372;2;7.0;2-337;2;METRO;M2;3.0;110.0;RATP;0;1;0;648331.6965;6864073.8346
48.8577088197,2.34794431111;"{""type"": ""Point"", ""coordinates"": [2.347944311105258, 48.857708819688476]}";91;42587;167;Châtelet;CHATELET;Châtelet;2372;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01547;;14;6.0;14-111057;14;METRO;M14;3.0;110.0;RATP;0;1;0;652157.7956;6862161.1206
48.8574200375,2.3681082907;"{""type"": ""Point"", ""coordinates"": [2.368108290701383, 48.85742003754713]}";97;45097;180;Chemin Vert;CHEMIN VERT;Chemin Vert;2206;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108057;8;METRO;M8;3.0;110.0;RATP;0;1;0;653636.9649;6862116.9823
48.8948364684,2.38252234342;"{""type"": ""Point"", ""coordinates"": [2.382522343415364, 48.894836468401735]}";107;45598;209;Corentin-Cariou;CORENTIN CARIOU;Corentin Cariou;2184;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107033;7;METRO;M7;3.0;110.0;RATP;0;1;0;654727.0632;6866269.0824
48.9060940502,2.33183083796;"{""type"": ""Point"", ""coordinates"": [2.33183083796241, 48.90609405024862]}";111;43252;323;Garibaldi;GARIBALDI;Garibaldi;2351;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;;13;5.0;13-114073;13;METRO;M13;3.0;110.0;RATP;0;1;0;651021.0832;6867551.1312
48.8699575127,2.37109483973;"{""type"": ""Point"", ""coordinates"": [2.3710948397312, 48.869957512703]}";114;43298;332;Goncourt (Hôpital Saint-Louis);GONCOURT (HOPITAL SAINT-LOUIS);Goncourt;2291;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01544;;11;3.0;11-111047;11;METRO;M11;3.0;110.0;RATP;0;1;0;653867.1922;6863509.3023
48.8653353173,2.41669727286;"{""type"": ""Point"", ""coordinates"": [2.41669727285771, 48.86533531726098]}";120;47890;300;Gallieni (Parc de Bagnolet);GALLIENI (PARC DE BAGNOLET);Gallieni;2074;Metro;0;0;0;1;0;0;0;0;0;0;M3;0;0;0;A01536;;3;8.0;3-103033;3;METRO;M3;3.0;110.0;RATP;899909;1;0;657208.4603;6862969.6694
48.8928288534,2.3274284585;"{""type"": ""Point"", ""coordinates"": [2.327428458503176, 48.89282885338916]}";123;43333;342;Guy Môquet;GUY MOQUET;Guy Môquet;2349;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;;13;5.0;13-114069;13;METRO;M13;3.0;110.0;RATP;0;1;0;650685.8186;6866078.8433
48.8735133896,2.32754308036;"{""type"": ""Point"", ""coordinates"": [2.327543080363669, 48.87351338958779]}";124;58718;344;Havre-Caumartin;HAVRE-CAUMARTIN;Havre-Caumartin;2060;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;;3;8.0;3-103061;3;METRO;M3;3.0;110.0;RATP;0;1;0;650675.9316;6863931.0147
48.8422653865,2.36533865297;"{""type"": ""Point"", ""coordinates"": [2.365338652974602, 48.84226538647532]}";137;43072;312;Gare d'Austerlitz;AUSTERLITZ;Gare d'Austerlitz;2104;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01538;;5;11.0;5-375;5;METRO;M5;3.0;110.0;RATP;0;1;1;653420.212;6860433.5551
48.8762727035,2.35805790434;"{""type"": ""Point"", ""coordinates"": [2.358057904336898, 48.87627270348875]}";140;43138;315;Gare de l'Est;GARE DE L'EST;Gare de l'Est;2178;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-327;7;METRO;M7;3.0;110.0;RATP;0;1;1;652916.6085;6864219.2029
48.8423274377,2.32098483563;"{""type"": ""Point"", ""coordinates"": [2.320984835629297, 48.84232743773421]}";146;43238;563;Montparnasse-Bienvenüe;MONTPARNASSE;Montparnasse Bienvenüe;2334;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;;13;5.0;13-285;13;METRO;M13;3.0;110.0;RATP;0;1;1;650165.0831;6860467.533
48.8623647041,2.31390957779;"{""type"": ""Point"", ""coordinates"": [2.313909577788541, 48.86236470412589]}";148;43407;362;Invalides;INVALIDES;Invalides;2338;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;;13;5.0;13-312;13;METRO;M13;3.0;110.0;RATP;0;1;0;649665.1809;6862699.9731
48.8623253291,2.31513843219;"{""type"": ""Point"", ""coordinates"": [2.315138432191171, 48.86232532909371]}";149;43407;363;Invalides;INVALIDES;Invalides;2217;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-312;8;METRO;M8;3.0;110.0;RATP;0;1;0;649755.2952;6862694.8123
48.8461511231,2.3549179837;"{""type"": ""Point"", ""coordinates"": [2.354917983696272, 48.84615112308059]}";158;43493;383;Jussieu;JUSSIEU;Jussieu;2284;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01543;;10;2.0;10-110065;10;METRO;M10;3.0;110.0;RATP;0;1;0;652658.953;6860871.808
48.8153075312,2.29707779833;"{""type"": ""Point"", ""coordinates"": [2.297077798334658, 48.81530753120821]}";167;44069;505;Malakoff-Rue Étienne Dolet;MALAKOFF-RUE ÉTIENNE DOLET;Malakoff-Rue Étienne Dolet;2328;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;;13;5.0;13-114035;13;METRO;M13;3.0;110.0;RATP;899947;1;0;648383.7762;6857478.6018
48.8527251193,2.40608916188;"{""type"": ""Point"", ""coordinates"": [2.406089161879022, 48.852725119270836]}";169;44072;509;Maraîchers;MARAICHERS;Maraîchers;2230;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109085;9;METRO;M9;3.0;110.0;RATP;0;1;0;656419.7092;6861573.3159
48.8478956502,2.26408203075;"{""type"": ""Point"", ""coordinates"": [2.264082030746221, 48.847895650208415]}";177;44138;543;Michel Ange-Auteuil;MICHEL-ANGE-AUTEUIL;Michel-Ange-Auteuil;2256;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-110031;9;METRO;M9;3.0;110.0;RATP;0;1;0;645994.7057;6861124.0745
48.8450581723,2.26174512496;"{""type"": ""Point"", ""coordinates"": [2.261745124963671, 48.84505817231373]}";179;44139;545;Michel Ange-Molitor;MICHEL-ANGE-MOLITOR;Michel-Ange-Molitor;2257;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-110035;9;METRO;M9;3.0;110.0;RATP;0;1;0;645820.2672;6860810.1786
48.8737699887,2.31445603619;"{""type"": ""Point"", ""coordinates"": [2.314456036188806, 48.873769988696125]}";182;43511;548;Miromesnil;MIROMESNIL;Miromesnil;2340;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;;13;5.0;13-114059;13;METRO;M13;3.0;110.0;RATP;0;1;0;649716.2811;6863967.801
48.8804494561,2.30945116799;"{""type"": ""Point"", ""coordinates"": [2.309451167991542, 48.88044945613849]}";184;44146;552;Monceau;MONCEAU;Monceau;2044;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;;2;7.0;2-102074;2;METRO;M2;3.0;110.0;RATP;0;1;0;649355.6855;6864713.7086
48.8577254129,2.31056596095;"{""type"": ""Point"", ""coordinates"": [2.310565960946845, 48.857725412893444]}";192;43409;425;La Tour Maubourg;LA TOUR MAUBOURG;La Tour Maubourg;2218;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108033;8;METRO;M8;3.0;110.0;RATP;0;1;0;649415.3796;6862186.2617
48.8748743434,2.34019988439;"{""type"": ""Point"", ""coordinates"": [2.340199884385169, 48.87487434337736]}";196;43656;443;Le Peletier;LE PELETIER;Le Peletier;2175;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107051;7;METRO;M7;3.0;110.0;RATP;0;1;0;651605.5387;6864074.5114
48.8512711264,2.37611877334;"{""type"": ""Point"", ""coordinates"": [2.376118773339344, 48.85127112636521]}";197;43674;441;Ledru Rollin;LEDRU-ROLLIN;Ledru-Rollin;2204;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108061;8;METRO;M8;3.0;110.0;RATP;0;1;0;654219.2941;6861428.6032
48.8608062913,2.34110859163;"{""type"": ""Point"", ""coordinates"": [2.341108591634066, 48.8608062912721]}";207;44645;481;Louvre-Rivoli;LOUVRE-RIVOLI;Louvre-Rivoli;2013;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;;1;1.0;1-101055;1;METRO;M1;3.0;110.0;RATP;0;1;0;651659.1352;6862509.6962
48.9119648979,2.33392489048;"{""type"": ""Point"", ""coordinates"": [2.333924890479714, 48.91196489788087]}";214;43969;493;Mairie de Saint-Ouen;MAIRIE DE SAINT-OUEN;Mairie de Saint-Ouen;2352;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;;13;5.0;13-114075;13;METRO;M13;3.0;110.0;RATP;0;1;0;651180.0871;6868202.6512
48.879761254,2.41647964367;"{""type"": ""Point"", ""coordinates"": [2.416479643671439, 48.879761253997195]}";215;44055;494;Mairie des Lilas;MAIRIE DES LILAS;Mairie des Lilas;2298;Metro;0;0;0;1;0;0;0;0;0;0;M11;0;0;0;A01544;;11;3.0;11-111033;11;METRO;M11;3.0;110.0;RATP;0;1;0;657204.3492;6864573.8589
48.8110991977,2.38355147965;"{""type"": ""Point"", ""coordinates"": [2.383551479649113, 48.81109919771151]}";217;44051;496;Mairie d'Ivry;MAIRIE D'IVRY;Mairie d'Ivry;2151;Metro;0;0;0;1;0;0;0;0;0;0;M7;0;0;0;A01540;;7;13.0;7-107091;7;METRO;M7;3.0;110.0;RATP;899942;1;0;654729.8271;6856957.6392
48.8026376907,2.44692748424;"{""type"": ""Point"", ""coordinates"": [2.446927484242136, 48.80263769071807]}";218;44067;499;Maisons-Alfort-Les Juilliottes;MAISONS-ALFORT-LES JUILLIOTTES;Maisons-Alfort-Les Juilliottes;2192;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108085;8;METRO;M8;3.0;110.0;RATP;899946;1;0;659377.3049;6855982.3601
48.8224378346,2.35847388385;"{""type"": ""Point"", ""coordinates"": [2.358473883854336, 48.82243783458549]}";220;44057;497;Maison Blanche;MAISON BLANCHE;Maison Blanche;2160;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107081;7;METRO;M7;3.0;110.0;RATP;0;1;0;652898.4845;6858233.0223
48.8652537861,2.37458197;"{""type"": ""Point"", ""coordinates"": [2.374581969996412, 48.86525378605432]}";224;58725;625;Parmentier;PARMENTIER;Parmentier;2069;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;;3;8.0;3-103043;3;METRO;M3;3.0;110.0;RATP;0;1;0;654118.8397;6862984.2509
48.8823901507,2.33729479057;"{""type"": ""Point"", ""coordinates"": [2.337294790567404, 48.882390150672364]}";243;44345;647;Pigalle;PIGALLE;Pigalle;2039;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;;2;7.0;2-112073;2;METRO;M2;3.0;110.0;RATP;0;1;0;651399.4773;6864912.0033
48.830972673,2.35558027408;"{""type"": ""Point"", ""coordinates"": [2.35558027407791, 48.83097267298835]}";248;44371;652;Place d'Italie;PLACE D'ITALIE;Place d'Italie;2101;Metro;0;0;0;1;0;0;0;0;0;0;M5;0;0;0;A01538;;5;11.0;5-105081;5;METRO;M5;3.0;110.0;RATP;0;1;0;652693.7822;6859183.7267
48.8760262116,2.33788648907;"{""type"": ""Point"", ""coordinates"": [2.337886489069273, 48.876026211608526]}";253;44210;600;Notre-Dame-de-Lorette;NOTRE-DAME-DE-LORETTE;Notre-Dame-de-Lorette;2307;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01545;;12;4.0;12-112069;12;METRO;M12;3.0;110.0;RATP;0;1;0;651436.9357;6864204.0114
48.8523007631,2.33972778159;"{""type"": ""Point"", ""coordinates"": [2.339727781593095, 48.85230076309422]}";258;58716;605;Odéon;ODEON;Odéon;2090;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;;4;10.0;4-104059;4;METRO;M4;3.0;110.0;RATP;0;1;0;651549.9234;6861564.8032
48.8706417323,2.33213859959;"{""type"": ""Point"", ""coordinates"": [2.332138599587432, 48.87064173234302]}";261;42237;608;Opéra;OPERA;Opéra;2214;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108041;8;METRO;M8;3.0;110.0;RATP;0;1;0;651010.2997;6863608.8469
48.8772363191,2.34929390248;"{""type"": ""Point"", ""coordinates"": [2.349293902476004, 48.8772363191366]}";263;45165;659;Poissonnière;POISSONNIERE;Poissonnière;2177;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107047;7;METRO;M7;3.0;110.0;RATP;0;1;0;652274.7082;6864331.6119
48.8535754725,2.35716257162;"{""type"": ""Point"", ""coordinates"": [2.357162571618336, 48.853575472503586]}";267;44487;673;Pont Marie (Cité des Arts);PONT-MARIE (CITE DES ARTS);Pont-Marie;2168;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107065;7;METRO;M7;3.0;110.0;RATP;0;1;0;652830.3951;6861695.9829
48.8714665781,2.27708301705;"{""type"": ""Point"", ""coordinates"": [2.277083017052586, 48.871466578127645]}";269;44509;682;Porte Dauphine;PORTE DAUPHINE;Porte Dauphine;2049;Metro;0;0;0;1;0;0;0;0;0;0;M2;0;0;0;A01535;;2;7.0;2-102081;2;METRO;M2;3.0;110.0;RATP;0;1;0;646972.7506;6863736.1283
48.8857931052,2.2925823141;"{""type"": ""Point"", ""coordinates"": [2.292582314102912, 48.885793105231]}";272;44511;685;Porte de Champerret;PORTE DE CHAMPERRET;Porte de Champerret;2053;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;;3;8.0;3-103075;3;METRO;M3;3.0;110.0;RATP;0;1;0;648123.8929;6865318.8375
48.819876221,2.36453195175;"{""type"": ""Point"", ""coordinates"": [2.364531951747296, 48.819876221049874]}";274;44513;687;Porte de Choisy;PORTE DE CHOISY;Porte de Choisy;2154;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107085;7;METRO;M7;3.0;110.0;RATP;0;1;0;653340.9723;6857944.6053
48.8516722456,2.33125629137;"{""type"": ""Point"", ""coordinates"": [2.331256291370013, 48.851672245619895]}";282;45120;781;Saint-Sulpice;SAINT-SULPICE;Saint-Sulpice;2092;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;;4;10.0;4-104063;4;METRO;M4;3.0;110.0;RATP;0;1;0;650927.7173;6861500.1493
48.8470661332,2.30740224062;"{""type"": ""Point"", ""coordinates"": [2.30740224061964, 48.84706613315244]}";283;51612;791;Ségur;SEGUR;Ségur;2275;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01543;;10;2.0;10-110049;10;METRO;M10;3.0;110.0;RATP;0;1;0;649172.8635;6861003.0844
48.8517620525,2.3268225689;"{""type"": ""Point"", ""coordinates"": [2.326822568897497, 48.85176205249547]}";286;44828;799;Sèvres-Babylone;SEVRES-BABYLONE;Sèvres-Babylone;2315;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01545;;12;4.0;12-110055;12;METRO;M12;3.0;110.0;RATP;0;1;0;650602.4646;6861512.8995
48.8692241717,2.3546037907;"{""type"": ""Point"", ""coordinates"": [2.354603790697162, 48.869224171652384]}";295;44909;838;Strasbourg-Saint-Denis;STRASBOURG-SAINT-DENIS;Strasbourg-Saint-Denis;2239;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109067;9;METRO;M9;3.0;110.0;RATP;0;1;0;652656.8653;6863437.5212
48.8370451192,2.37282572183;"{""type"": ""Point"", ""coordinates"": [2.372825721828786, 48.83704511924431]}";317;44582;717;Quai de la Gare;QUAI DE LA GARE;Quai de la Gare;2129;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;;6;12.0;6-106043;6;METRO;M6;3.0;110.0;RATP;0;1;0;653965.0895;6859848.724
48.8612049903,2.35349574013;"{""type"": ""Point"", ""coordinates"": [2.353495740128162, 48.86120499032301]}";320;44593;721;Rambuteau;RAMBUTEAU;Rambuteau;2288;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01544;;11;3.0;11-111053;11;METRO;M11;3.0;110.0;RATP;0;1;0;652568.2852;6862546.5161
48.8554850504,2.27010913894;"{""type"": ""Point"", ""coordinates"": [2.270109138941893, 48.85548505040442]}";321;44594;722;Ranelagh;RANELAGH;Ranelagh;2254;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109037;9;METRO;M9;3.0;110.0;RATP;0;1;0;646444.7925;6861963.8329
48.8660696891,2.35245974411;"{""type"": ""Point"", ""coordinates"": [2.352459744108264, 48.86606968911555]}";325;44600;726;Réaumur Sébastopol;REAUMUR-SEBASTOPOL;Réaumur-Sébastopol;2084;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;;4;10.0;4-104047;4;METRO;M4;3.0;110.0;RATP;0;1;0;652496.7155;6863088.0544
48.8473037861,2.38634170635;"{""type"": ""Point"", ""coordinates"": [2.386341706352171, 48.84730378614118]}";332;44637;734;Reuilly-Diderot;REUILLY-DIDEROT;Reuilly-Diderot;2019;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;;1;1.0;1-101043;1;METRO;M1;3.0;110.0;RATP;0;1;0;654966.0143;6860981.5925
48.8471287213,2.38702524211;"{""type"": ""Point"", ""coordinates"": [2.387025242109209, 48.84712872134133]}";333;44637;735;Reuilly Diderot;REUILLY-DIDEROT;Reuilly-Diderot;2202;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-101043;8;METRO;M8;3.0;110.0;RATP;0;1;0;655016.0242;6860961.7373
48.8557264286,2.42298321615;"{""type"": ""Point"", ""coordinates"": [2.422983216145875, 48.85572642863313]}";337;44650;741;Robespierre;ROBESPIERRE;Robespierre;2228;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109089;9;METRO;M9;3.0;110.0;RATP;0;1;0;657661.786;6861897.8455
48.8639744458,2.27811255845;"{""type"": ""Point"", ""coordinates"": [2.278112558447475, 48.863974445782915]}";339;44461;751;Rue de la Pompe (Av. G. Mandel);RUE DE LA POMPE (AVENUE GEORGES MANDEL);Rue de la Pompe;2252;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109041;9;METRO;M9;3.0;110.0;RATP;0;1;0;647040.651;6862902.3761
48.8714977394,2.34315477308;"{""type"": ""Point"", ""coordinates"": [2.343154773075232, 48.871497739350026]}";341;43310;754;Grands Boulevards (Rue Montmartre);GRANDS BOULEVARDS (RUE MONTMARTRE);Grands Boulevards;2212;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108045;8;METRO;M8;3.0;110.0;RATP;0;1;0;651819.1431;6863697.2503
48.8745583847,2.3213619281;"{""type"": ""Point"", ""coordinates"": [2.321361928104079, 48.87455838471092]}";344;44857;759;Saint-Augustin;SAINT-AUGUSTIN;Saint-Augustin;2245;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109055;9;METRO;M9;3.0;110.0;RATP;0;1;0;650223.5598;6864051.0893
48.9458456578,2.36454176349;"{""type"": ""Point"", ""coordinates"": [2.364541763486512, 48.945845657765744]}";347;44860;763;Saint-Denis-Université;SAINT-DENIS-UNIVERSITE;Saint-Denis-Université;2368;Metro;0;0;0;1;0;0;0;0;0;0;M13;0;0;0;A01546;;13;5.0;13-114082;13;METRO;M13;3.0;110.0;RATP;899959;1;0;653454.4183;6871951.6549
48.853718934,2.33377613686;"{""type"": ""Point"", ""coordinates"": [2.333776136855683, 48.85371893399261]}";351;44799;767;Saint-Germain-des-Prés;SAINT-GERMAIN-DES-PRES;Saint-Germain-des-Près;2091;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;;4;10.0;4-104061;4;METRO;M4;3.0;110.0;RATP;0;1;0;651114.5388;6861726.1589
48.8329008165,2.33713519061;"{""type"": ""Point"", ""coordinates"": [2.337135190607983, 48.83290081654446]}";352;45315;768;Saint-Jacques;SAINT-JACQUES;Saint-Jacques;2135;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;;6;12.0;6-106055;6;METRO;M6;3.0;110.0;RATP;0;1;0;651341.5779;6859409.3229
48.8463569889,2.41947990037;"{""type"": ""Point"", ""coordinates"": [2.41947990037451, 48.84635698889294]}";353;47247;772;Saint-Mandé;SAINT-MANDE;Saint-Mandé;2022;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;;1;1.0;1-101037;1;METRO;M1;3.0;110.0;RATP;0;1;0;657397.0779;6860857.928
48.8574537227,2.38071878586;"{""type"": ""Point"", ""coordinates"": [2.380718785856269, 48.85745372268131]}";358;45065;920;Voltaire (Léon Blum);VOLTAIRE (LEON BLUM);Voltaire;2235;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109075;9;METRO;M9;3.0;110.0;RATP;0;1;0;654562.2299;6862113.3974
